feedback_id,customer_name,feedback,date,product,clean_feedback,sentiment,confidence_score,month
4533,Manoj,Decent product,2025-01-04,Banking App,decent product,positive,0.1666666666666666,2025-01
4534,Sneha,"Amazing experience, highly recommend",2025-08-24,Headphones,amazing experience highly recommend,positive,0.38,2025-08
4535,Anitha,Poor quality and waste of money,2025-11-16,Banking App,poor quality waste money,negative,-0.3,2025-11
4536,Pooja,Okay for the price,2025-10-10,Mobile App,okay price,positive,0.5,2025-10
4537,Divya,Support team was very helpful,2025-08-28,Laptop,support team very helpful,positive,0.2,2025-08
4538,Arun,Support team was very helpful,2025-08-01,Laptop,support team very helpful,positive,0.2,2025-08
4539,Priya,Average experience,2025-03-08,Laptop,average experience,negative,-0.15,2025-03
4540,Rahul,Acceptable performance,2025-12-24,Mobile App,acceptable performance,neutral,0.0,2025-12
4541,Pooja,Customer support did not respond,2025-07-26,Mobile App,customer support did respond,neutral,0.0,2025-07
4542,Rahul,Very bad experience and disappointed,2025-10-24,Headphones,very bad experience disappointed,negative,-0.8299999999999998,2025-10
4543,Anitha,Decent product,2025-09-07,Mobile,decent product,positive,0.1666666666666666,2025-09
4544,Priya,Acceptable performance,2025-06-26,Smart Watch,acceptable performance,neutral,0.0,2025-06
4545,Divya,Worst product ever,2025-05-17,Mobile App,worst product ever,negative,-1.0,2025-05
4546,Anitha,Support team was very helpful,2025-07-19,Smart Watch,support team very helpful,positive,0.2,2025-07
4547,Priya,Worst product ever,2025-05-02,Banking App,worst product ever,negative,-1.0,2025-05
4548,Arun,Support team was very helpful,2025-12-10,Banking App,support team very helpful,positive,0.2,2025-12
4549,Rahul,Great service and fast delivery,2025-07-21,Headphones,great service fast delivery,positive,0.5,2025-07
4550,Rahul,Average experience,2025-10-13,Laptop,average experience,negative,-0.15,2025-10
4551,Manoj,Acceptable performance,2025-06-14,E-commerce,acceptable performance,neutral,0.0,2025-06
4552,Suresh,"Amazing experience, highly recommend",2025-07-01,Headphones,amazing experience highly recommend,positive,0.38,2025-07
4553,Manoj,Delivery was too late,2025-04-02,Banking App,delivery too late,negative,-0.3,2025-04
4554,Rahul,Very bad experience and disappointed,2025-01-26,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-01
4555,Suresh,Very happy with the product,2025-04-05,Headphones,very happy product,positive,1.0,2025-04
4556,Priya,"Amazing experience, highly recommend",2025-06-08,E-commerce,amazing experience highly recommend,positive,0.38,2025-06
4557,Anitha,Excellent quality and very satisfied,2025-04-15,Banking App,excellent quality very satisfied,positive,0.825,2025-04
4558,Anitha,Decent product,2025-05-29,Mobile,decent product,positive,0.1666666666666666,2025-05
4559,Karthik,Acceptable performance,2025-08-30,E-commerce,acceptable performance,neutral,0.0,2025-08
4560,Pooja,Very bad experience and disappointed,2025-10-07,Smart Watch,very bad experience disappointed,negative,-0.8299999999999998,2025-10
4561,Pooja,Very happy with the product,2025-06-20,Mobile App,very happy product,positive,1.0,2025-06
4562,Manoj,Very bad experience and disappointed,2025-05-20,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-05
4563,Priya,Decent product,2025-01-30,Headphones,decent product,positive,0.1666666666666666,2025-01
4564,Manoj,Very happy with the product,2025-01-06,Smart Watch,very happy product,positive,1.0,2025-01
4565,Priya,Excellent quality and very satisfied,2025-02-11,Internet Service,excellent quality very satisfied,positive,0.825,2025-02
4566,Suresh,Customer support did not respond,2025-12-02,E-commerce,customer support did respond,neutral,0.0,2025-12
4567,Divya,Nothing special,2025-04-11,Banking App,nothing special,positive,0.3571428571428571,2025-04
4568,Suresh,Very bad experience and disappointed,2025-05-04,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-05
4569,Sneha,Poor quality and waste of money,2025-06-05,Laptop,poor quality waste money,negative,-0.3,2025-06
4570,Anitha,Support team was very helpful,2025-07-24,Laptop,support team very helpful,positive,0.2,2025-07
4571,Pooja,Decent product,2025-06-16,Mobile,decent product,positive,0.1666666666666666,2025-06
4572,Suresh,Decent product,2026-01-01,E-commerce,decent product,positive,0.1666666666666666,2026-01
4573,Pooja,Excellent quality and very satisfied,2025-10-03,Internet Service,excellent quality very satisfied,positive,0.825,2025-10
4574,Priya,Okay for the price,2025-07-06,E-commerce,okay price,positive,0.5,2025-07
4575,Anitha,"Amazing experience, highly recommend",2025-08-02,Internet Service,amazing experience highly recommend,positive,0.38,2025-08
4576,Pooja,Excellent quality and very satisfied,2025-02-05,Laptop,excellent quality very satisfied,positive,0.825,2025-02
4577,Rahul,Nothing special,2025-11-15,Mobile,nothing special,positive,0.3571428571428571,2025-11
4578,Sneha,Delivery was too late,2025-05-29,E-commerce,delivery too late,negative,-0.3,2025-05
4579,Suresh,Okay for the price,2025-07-22,E-commerce,okay price,positive,0.5,2025-07
4580,Manoj,Great service and fast delivery,2025-02-12,Headphones,great service fast delivery,positive,0.5,2025-02
4581,Anitha,Decent product,2025-04-14,Banking App,decent product,positive,0.1666666666666666,2025-04
4582,Suresh,Delivery was too late,2025-04-20,Mobile App,delivery too late,negative,-0.3,2025-04
4583,Priya,"Amazing experience, highly recommend",2025-01-20,E-commerce,amazing experience highly recommend,positive,0.38,2025-01
4584,Sneha,Support team was very helpful,2025-04-04,Mobile,support team very helpful,positive,0.2,2025-04
4585,Pooja,Delivery was too late,2025-05-29,Smart Watch,delivery too late,negative,-0.3,2025-05
4586,Divya,Poor quality and waste of money,2025-03-15,Banking App,poor quality waste money,negative,-0.3,2025-03
4587,Sneha,Excellent quality and very satisfied,2025-11-09,E-commerce,excellent quality very satisfied,positive,0.825,2025-11
4588,Suresh,Decent product,2025-07-02,Mobile,decent product,positive,0.1666666666666666,2025-07
4589,Sneha,Great service and fast delivery,2025-04-21,E-commerce,great service fast delivery,positive,0.5,2025-04
4590,Suresh,Poor quality and waste of money,2025-09-08,Mobile,poor quality waste money,negative,-0.3,2025-09
4591,Arun,Okay for the price,2025-02-09,Mobile,okay price,positive,0.5,2025-02
4592,Rahul,Great service and fast delivery,2025-07-21,E-commerce,great service fast delivery,positive,0.5,2025-07
4593,Manoj,Average experience,2025-11-30,Mobile App,average experience,negative,-0.15,2025-11
4594,Divya,Okay for the price,2025-08-29,Mobile App,okay price,positive,0.5,2025-08
4595,Suresh,Nothing special,2025-12-31,E-commerce,nothing special,positive,0.3571428571428571,2025-12
4596,Karthik,Okay for the price,2025-08-02,Headphones,okay price,positive,0.5,2025-08
4597,Sneha,"Amazing experience, highly recommend",2025-02-15,Mobile App,amazing experience highly recommend,positive,0.38,2025-02
4598,Anitha,Support team was very helpful,2025-12-03,Internet Service,support team very helpful,positive,0.2,2025-12
4599,Sneha,Acceptable performance,2025-09-03,Laptop,acceptable performance,neutral,0.0,2025-09
4600,Manoj,Okay for the price,2025-10-12,Internet Service,okay price,positive,0.5,2025-10
4601,Arun,Support team was very helpful,2025-01-01,Internet Service,support team very helpful,positive,0.2,2025-01
4602,Karthik,Poor quality and waste of money,2025-05-16,Smart Watch,poor quality waste money,negative,-0.3,2025-05
4603,Sneha,Very bad experience and disappointed,2025-12-15,Mobile,very bad experience disappointed,negative,-0.8299999999999998,2025-12
4604,Arun,Support team was very helpful,2025-10-23,Banking App,support team very helpful,positive,0.2,2025-10
4605,Anitha,"Amazing experience, highly recommend",2025-12-02,E-commerce,amazing experience highly recommend,positive,0.38,2025-12
4606,Suresh,Worst product ever,2025-09-13,Banking App,worst product ever,negative,-1.0,2025-09
4607,Pooja,Poor quality and waste of money,2025-12-28,Mobile,poor quality waste money,negative,-0.3,2025-12
4608,Divya,Very happy with the product,2025-10-04,Mobile,very happy product,positive,1.0,2025-10
4609,Anitha,Average experience,2025-06-20,Laptop,average experience,negative,-0.15,2025-06
4610,Rahul,Very bad experience and disappointed,2025-03-11,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-03
4611,Sneha,Excellent quality and very satisfied,2025-05-03,Smart Watch,excellent quality very satisfied,positive,0.825,2025-05
4612,Rahul,Very bad experience and disappointed,2025-01-10,Banking App,very bad experience disappointed,negative,-0.8299999999999998,2025-01
4613,Anitha,Excellent quality and very satisfied,2025-08-19,Mobile App,excellent quality very satisfied,positive,0.825,2025-08
4614,Anitha,Average experience,2025-07-20,Laptop,average experience,negative,-0.15,2025-07
4615,Karthik,Very happy with the product,2025-06-18,Laptop,very happy product,positive,1.0,2025-06
4616,Sneha,Very happy with the product,2025-11-26,Mobile,very happy product,positive,1.0,2025-11
4617,Manoj,Decent product,2025-01-09,E-commerce,decent product,positive,0.1666666666666666,2025-01
4618,Suresh,Decent product,2025-11-01,E-commerce,decent product,positive,0.1666666666666666,2025-11
4619,Anitha,Worst product ever,2025-07-25,Mobile,worst product ever,negative,-1.0,2025-07
4620,Arun,Nothing special,2025-10-16,Mobile,nothing special,positive,0.3571428571428571,2025-10
4621,Sneha,Very happy with the product,2025-11-07,Headphones,very happy product,positive,1.0,2025-11
4622,Karthik,Okay for the price,2025-12-09,Mobile,okay price,positive,0.5,2025-12
4623,Manoj,Delivery was too late,2025-12-08,E-commerce,delivery too late,negative,-0.3,2025-12
4624,Divya,Customer support did not respond,2025-04-06,Banking App,customer support did respond,neutral,0.0,2025-04
4625,Anitha,Nothing special,2025-06-21,Banking App,nothing special,positive,0.3571428571428571,2025-06
4626,Pooja,Decent product,2025-09-12,Banking App,decent product,positive,0.1666666666666666,2025-09
4627,Arun,"Amazing experience, highly recommend",2025-10-22,Banking App,amazing experience highly recommend,positive,0.38,2025-10
4628,Divya,Poor quality and waste of money,2025-09-03,Mobile,poor quality waste money,negative,-0.3,2025-09
4629,Sneha,Nothing special,2025-09-17,Smart Watch,nothing special,positive,0.3571428571428571,2025-09
4630,Manoj,Poor quality and waste of money,2025-02-02,Mobile,poor quality waste money,negative,-0.3,2025-02
4631,Manoj,Worst product ever,2025-09-27,Mobile App,worst product ever,negative,-1.0,2025-09
4632,Rahul,Delivery was too late,2025-07-25,Mobile App,delivery too late,negative,-0.3,2025-07
4633,Sneha,Very bad experience and disappointed,2025-08-23,Mobile App,very bad experience disappointed,negative,-0.8299999999999998,2025-08
4634,Manoj,Acceptable performance,2025-04-18,Mobile,acceptable performance,neutral,0.0,2025-04
4635,Manoj,Acceptable performance,2025-05-31,E-commerce,acceptable performance,neutral,0.0,2025-05
4636,Divya,Acceptable performance,2025-11-22,Headphones,acceptable performance,neutral,0.0,2025-11
4637,Divya,"Amazing experience, highly recommend",2025-05-05,Laptop,amazing experience highly recommend,positive,0.38,2025-05
4638,Priya,Decent product,2025-07-29,Laptop,decent product,positive,0.1666666666666666,2025-07
4639,Sneha,Acceptable performance,2025-02-24,Mobile,acceptable performance,neutral,0.0,2025-02
4640,Manoj,Acceptable performance,2025-11-24,Internet Service,acceptable performance,neutral,0.0,2025-11
4641,Manoj,Okay for the price,2025-01-20,Headphones,okay price,positive,0.5,2025-01
4642,Manoj,Poor quality and waste of money,2025-03-22,Smart Watch,poor quality waste money,negative,-0.3,2025-03
4643,Arun,Okay for the price,2025-07-07,Mobile,okay price,positive,0.5,2025-07
4644,Pooja,Okay for the price,2025-02-14,E-commerce,okay price,positive,0.5,2025-02
4645,Suresh,Average experience,2025-03-29,Mobile App,average experience,negative,-0.15,2025-03
4646,Suresh,Customer support did not respond,2025-06-16,E-commerce,customer support did respond,neutral,0.0,2025-06
4647,Anitha,Worst product ever,2025-09-16,Laptop,worst product ever,negative,-1.0,2025-09
4648,Rahul,Nothing special,2025-10-01,Laptop,nothing special,positive,0.3571428571428571,2025-10
4649,Rahul,Worst product ever,2025-04-21,Banking App,worst product ever,negative,-1.0,2025-04
4650,Priya,Poor quality and waste of money,2025-01-09,Mobile,poor quality waste money,negative,-0.3,2025-01
4651,Divya,Nothing special,2025-12-01,Mobile,nothing special,positive,0.3571428571428571,2025-12
4652,Divya,Customer support did not respond,2025-10-09,Smart Watch,customer support did respond,neutral,0.0,2025-10
4653,Divya,Average experience,2025-10-23,Smart Watch,average experience,negative,-0.15,2025-10
4654,Rahul,"Amazing experience, highly recommend",2025-04-03,Mobile App,amazing experience highly recommend,positive,0.38,2025-04
4655,Anitha,Very happy with the product,2025-04-17,Smart Watch,very happy product,positive,1.0,2025-04
4656,Karthik,Worst product ever,2025-10-24,Headphones,worst product ever,negative,-1.0,2025-10
4657,Suresh,Great service and fast delivery,2025-06-22,Headphones,great service fast delivery,positive,0.5,2025-06
4658,Sneha,Very bad experience and disappointed,2025-10-06,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-10
4659,Karthik,Worst product ever,2025-02-27,E-commerce,worst product ever,negative,-1.0,2025-02
4660,Suresh,Acceptable performance,2025-12-18,Mobile App,acceptable performance,neutral,0.0,2025-12
4661,Anitha,Excellent quality and very satisfied,2025-03-22,Laptop,excellent quality very satisfied,positive,0.825,2025-03
4662,Divya,Acceptable performance,2025-03-07,Mobile,acceptable performance,neutral,0.0,2025-03
4663,Priya,Worst product ever,2025-06-25,Mobile App,worst product ever,negative,-1.0,2025-06
4664,Arun,"Amazing experience, highly recommend",2025-09-14,Internet Service,amazing experience highly recommend,positive,0.38,2025-09
4665,Pooja,Nothing special,2025-11-18,Internet Service,nothing special,positive,0.3571428571428571,2025-11
4666,Suresh,Decent product,2025-01-31,Headphones,decent product,positive,0.1666666666666666,2025-01
4667,Suresh,Average experience,2025-12-19,Laptop,average experience,negative,-0.15,2025-12
4668,Pooja,Average experience,2025-03-20,Internet Service,average experience,negative,-0.15,2025-03
4669,Pooja,Very happy with the product,2025-01-13,Mobile App,very happy product,positive,1.0,2025-01
4670,Priya,Great service and fast delivery,2025-10-29,Banking App,great service fast delivery,positive,0.5,2025-10
4671,Rahul,Poor quality and waste of money,2025-04-04,Mobile App,poor quality waste money,negative,-0.3,2025-04
4672,Karthik,Very happy with the product,2025-09-03,Internet Service,very happy product,positive,1.0,2025-09
4673,Sneha,Decent product,2025-09-29,Internet Service,decent product,positive,0.1666666666666666,2025-09
4674,Arun,Acceptable performance,2025-10-14,Headphones,acceptable performance,neutral,0.0,2025-10
4675,Suresh,Okay for the price,2025-07-08,E-commerce,okay price,positive,0.5,2025-07
4676,Arun,Worst product ever,2025-09-12,Banking App,worst product ever,negative,-1.0,2025-09
4677,Anitha,Delivery was too late,2025-08-01,E-commerce,delivery too late,negative,-0.3,2025-08
4678,Manoj,Nothing special,2025-06-05,Smart Watch,nothing special,positive,0.3571428571428571,2025-06
4679,Arun,"Amazing experience, highly recommend",2025-08-17,Mobile App,amazing experience highly recommend,positive,0.38,2025-08
4680,Manoj,Customer support did not respond,2025-03-24,Laptop,customer support did respond,neutral,0.0,2025-03
4681,Suresh,Customer support did not respond,2025-03-09,E-commerce,customer support did respond,neutral,0.0,2025-03
4682,Rahul,Acceptable performance,2025-02-12,Mobile App,acceptable performance,neutral,0.0,2025-02
4683,Sneha,Decent product,2025-12-19,E-commerce,decent product,positive,0.1666666666666666,2025-12
4684,Anitha,Customer support did not respond,2025-09-04,Banking App,customer support did respond,neutral,0.0,2025-09
4685,Rahul,Delivery was too late,2025-02-04,Laptop,delivery too late,negative,-0.3,2025-02
4686,Anitha,Very bad experience and disappointed,2025-08-02,Smart Watch,very bad experience disappointed,negative,-0.8299999999999998,2025-08
4687,Priya,Excellent quality and very satisfied,2025-10-30,Laptop,excellent quality very satisfied,positive,0.825,2025-10
4688,Anitha,Excellent quality and very satisfied,2025-01-14,Smart Watch,excellent quality very satisfied,positive,0.825,2025-01
4689,Pooja,Okay for the price,2025-05-18,Mobile,okay price,positive,0.5,2025-05
4690,Karthik,Support team was very helpful,2025-01-25,Mobile,support team very helpful,positive,0.2,2025-01
4691,Karthik,Worst product ever,2025-11-19,Internet Service,worst product ever,negative,-1.0,2025-11
4692,Arun,Support team was very helpful,2025-12-09,Mobile App,support team very helpful,positive,0.2,2025-12
4693,Pooja,Excellent quality and very satisfied,2025-09-15,E-commerce,excellent quality very satisfied,positive,0.825,2025-09
4694,Rahul,Great service and fast delivery,2025-09-14,E-commerce,great service fast delivery,positive,0.5,2025-09
4695,Priya,Great service and fast delivery,2025-02-14,Internet Service,great service fast delivery,positive,0.5,2025-02
4696,Suresh,Okay for the price,2025-12-01,Laptop,okay price,positive,0.5,2025-12
4697,Rahul,Worst product ever,2025-09-24,Laptop,worst product ever,negative,-1.0,2025-09
4698,Sneha,Worst product ever,2025-04-27,Mobile App,worst product ever,negative,-1.0,2025-04
4699,Anitha,Decent product,2025-10-01,Mobile App,decent product,positive,0.1666666666666666,2025-10
4700,Rahul,Okay for the price,2025-02-17,Internet Service,okay price,positive,0.5,2025-02
4701,Arun,Customer support did not respond,2025-04-27,E-commerce,customer support did respond,neutral,0.0,2025-04
4702,Divya,Poor quality and waste of money,2025-03-09,Internet Service,poor quality waste money,negative,-0.3,2025-03
4703,Sneha,Very happy with the product,2025-01-13,Smart Watch,very happy product,positive,1.0,2025-01
4704,Suresh,"Amazing experience, highly recommend",2025-03-21,E-commerce,amazing experience highly recommend,positive,0.38,2025-03
4705,Pooja,Very happy with the product,2025-10-10,Banking App,very happy product,positive,1.0,2025-10
4706,Rahul,Delivery was too late,2025-08-11,Internet Service,delivery too late,negative,-0.3,2025-08
4707,Pooja,Okay for the price,2025-09-21,Laptop,okay price,positive,0.5,2025-09
4708,Divya,Worst product ever,2025-05-24,Headphones,worst product ever,negative,-1.0,2025-05
4709,Rahul,Okay for the price,2025-09-04,Headphones,okay price,positive,0.5,2025-09
4710,Arun,Very happy with the product,2025-09-03,Internet Service,very happy product,positive,1.0,2025-09
4711,Divya,Support team was very helpful,2025-11-21,Mobile,support team very helpful,positive,0.2,2025-11
4712,Sneha,"Amazing experience, highly recommend",2025-03-02,E-commerce,amazing experience highly recommend,positive,0.38,2025-03
4713,Manoj,Customer support did not respond,2025-04-23,Mobile App,customer support did respond,neutral,0.0,2025-04
4714,Anitha,Worst product ever,2025-09-12,Laptop,worst product ever,negative,-1.0,2025-09
4715,Anitha,Nothing special,2025-09-05,Banking App,nothing special,positive,0.3571428571428571,2025-09
4716,Manoj,Acceptable performance,2025-02-25,E-commerce,acceptable performance,neutral,0.0,2025-02
4717,Divya,Excellent quality and very satisfied,2025-09-12,E-commerce,excellent quality very satisfied,positive,0.825,2025-09
4718,Manoj,Nothing special,2025-12-16,Laptop,nothing special,positive,0.3571428571428571,2025-12
4719,Pooja,Very happy with the product,2025-01-03,Banking App,very happy product,positive,1.0,2025-01
4720,Arun,Worst product ever,2025-10-29,Smart Watch,worst product ever,negative,-1.0,2025-10
4721,Pooja,Poor quality and waste of money,2025-08-03,E-commerce,poor quality waste money,negative,-0.3,2025-08
4722,Priya,Customer support did not respond,2025-06-19,Internet Service,customer support did respond,neutral,0.0,2025-06
4723,Divya,Very happy with the product,2025-07-17,E-commerce,very happy product,positive,1.0,2025-07
4724,Sneha,Excellent quality and very satisfied,2025-04-25,Mobile,excellent quality very satisfied,positive,0.825,2025-04
4725,Pooja,Very bad experience and disappointed,2025-10-22,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-10
4726,Sneha,Delivery was too late,2025-10-04,Smart Watch,delivery too late,negative,-0.3,2025-10
4727,Suresh,Nothing special,2025-06-25,Banking App,nothing special,positive,0.3571428571428571,2025-06
4728,Karthik,Delivery was too late,2025-01-21,Mobile App,delivery too late,negative,-0.3,2025-01
4729,Suresh,Very happy with the product,2025-06-01,Laptop,very happy product,positive,1.0,2025-06
4730,Divya,Nothing special,2025-06-05,Mobile App,nothing special,positive,0.3571428571428571,2025-06
4731,Divya,Decent product,2025-06-10,Banking App,decent product,positive,0.1666666666666666,2025-06
4732,Suresh,"Amazing experience, highly recommend",2025-11-05,Mobile,amazing experience highly recommend,positive,0.38,2025-11
4733,Rahul,Nothing special,2025-05-30,Smart Watch,nothing special,positive,0.3571428571428571,2025-05
4734,Karthik,Support team was very helpful,2025-06-11,Smart Watch,support team very helpful,positive,0.2,2025-06
4735,Sneha,Nothing special,2025-02-13,Banking App,nothing special,positive,0.3571428571428571,2025-02
4736,Priya,"Amazing experience, highly recommend",2025-02-22,Mobile,amazing experience highly recommend,positive,0.38,2025-02
4737,Manoj,Great service and fast delivery,2025-05-29,Internet Service,great service fast delivery,positive,0.5,2025-05
4738,Arun,Customer support did not respond,2025-07-17,Laptop,customer support did respond,neutral,0.0,2025-07
4739,Manoj,"Amazing experience, highly recommend",2025-08-22,Internet Service,amazing experience highly recommend,positive,0.38,2025-08
4740,Suresh,Worst product ever,2025-10-26,Laptop,worst product ever,negative,-1.0,2025-10
4741,Rahul,Great service and fast delivery,2025-05-21,E-commerce,great service fast delivery,positive,0.5,2025-05
4742,Manoj,Acceptable performance,2025-10-24,Internet Service,acceptable performance,neutral,0.0,2025-10
4743,Pooja,Great service and fast delivery,2025-03-22,Banking App,great service fast delivery,positive,0.5,2025-03
4744,Sneha,Poor quality and waste of money,2025-08-15,Mobile,poor quality waste money,negative,-0.3,2025-08
4745,Suresh,Average experience,2025-06-05,Mobile App,average experience,negative,-0.15,2025-06
4746,Arun,Support team was very helpful,2025-11-24,Smart Watch,support team very helpful,positive,0.2,2025-11
4747,Karthik,Acceptable performance,2025-10-14,Mobile,acceptable performance,neutral,0.0,2025-10
4748,Arun,"Amazing experience, highly recommend",2025-08-16,Mobile,amazing experience highly recommend,positive,0.38,2025-08
4749,Divya,Nothing special,2025-09-22,E-commerce,nothing special,positive,0.3571428571428571,2025-09
4750,Karthik,Worst product ever,2025-04-14,Laptop,worst product ever,negative,-1.0,2025-04
4751,Divya,Decent product,2025-03-06,Internet Service,decent product,positive,0.1666666666666666,2025-03
4752,Pooja,Okay for the price,2025-05-03,Headphones,okay price,positive,0.5,2025-05
4753,Priya,Customer support did not respond,2025-11-01,Mobile,customer support did respond,neutral,0.0,2025-11
4754,Arun,Poor quality and waste of money,2025-11-13,Mobile App,poor quality waste money,negative,-0.3,2025-11
4755,Anitha,Worst product ever,2025-08-02,Banking App,worst product ever,negative,-1.0,2025-08
4756,Manoj,Great service and fast delivery,2025-01-22,Mobile,great service fast delivery,positive,0.5,2025-01
4757,Rahul,Decent product,2025-01-06,Mobile,decent product,positive,0.1666666666666666,2025-01
4758,Rahul,Very bad experience and disappointed,2025-03-28,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-03
4759,Sneha,Excellent quality and very satisfied,2025-04-27,Mobile App,excellent quality very satisfied,positive,0.825,2025-04
4760,Arun,Delivery was too late,2025-09-11,Internet Service,delivery too late,negative,-0.3,2025-09
4761,Divya,Support team was very helpful,2025-06-27,Banking App,support team very helpful,positive,0.2,2025-06
4762,Priya,Customer support did not respond,2025-11-29,Mobile App,customer support did respond,neutral,0.0,2025-11
4763,Rahul,Support team was very helpful,2025-09-26,Smart Watch,support team very helpful,positive,0.2,2025-09
4764,Karthik,Okay for the price,2025-09-22,Banking App,okay price,positive,0.5,2025-09
4765,Manoj,Customer support did not respond,2025-10-02,Banking App,customer support did respond,neutral,0.0,2025-10
4766,Karthik,Okay for the price,2025-01-30,E-commerce,okay price,positive,0.5,2025-01
4767,Sneha,Acceptable performance,2025-01-10,Mobile App,acceptable performance,neutral,0.0,2025-01
4768,Priya,Decent product,2025-03-31,Laptop,decent product,positive,0.1666666666666666,2025-03
4769,Anitha,Acceptable performance,2025-06-23,Banking App,acceptable performance,neutral,0.0,2025-06
4770,Suresh,Customer support did not respond,2025-05-09,E-commerce,customer support did respond,neutral,0.0,2025-05
4771,Manoj,Support team was very helpful,2025-04-13,Smart Watch,support team very helpful,positive,0.2,2025-04
4772,Rahul,Excellent quality and very satisfied,2025-11-28,Banking App,excellent quality very satisfied,positive,0.825,2025-11
4773,Sneha,Worst product ever,2025-12-12,Headphones,worst product ever,negative,-1.0,2025-12
4774,Pooja,Excellent quality and very satisfied,2025-02-05,Mobile,excellent quality very satisfied,positive,0.825,2025-02
4775,Sneha,Great service and fast delivery,2025-09-30,Laptop,great service fast delivery,positive,0.5,2025-09
4776,Pooja,Delivery was too late,2025-01-02,E-commerce,delivery too late,negative,-0.3,2025-01
4777,Pooja,Acceptable performance,2025-04-09,Smart Watch,acceptable performance,neutral,0.0,2025-04
4778,Pooja,Average experience,2025-11-18,Headphones,average experience,negative,-0.15,2025-11
4779,Pooja,Worst product ever,2025-03-02,Banking App,worst product ever,negative,-1.0,2025-03
4780,Rahul,"Amazing experience, highly recommend",2025-03-01,Mobile App,amazing experience highly recommend,positive,0.38,2025-03
4781,Anitha,"Amazing experience, highly recommend",2025-05-16,Banking App,amazing experience highly recommend,positive,0.38,2025-05
4782,Divya,Great service and fast delivery,2025-09-24,Internet Service,great service fast delivery,positive,0.5,2025-09
4783,Rahul,Nothing special,2025-11-24,E-commerce,nothing special,positive,0.3571428571428571,2025-11
4784,Rahul,Support team was very helpful,2025-07-01,Mobile App,support team very helpful,positive,0.2,2025-07
4785,Manoj,Delivery was too late,2025-01-04,Internet Service,delivery too late,negative,-0.3,2025-01
4786,Rahul,Acceptable performance,2025-01-30,Headphones,acceptable performance,neutral,0.0,2025-01
4787,Suresh,Customer support did not respond,2025-05-08,Headphones,customer support did respond,neutral,0.0,2025-05
4788,Arun,Decent product,2025-05-25,Mobile,decent product,positive,0.1666666666666666,2025-05
4789,Sneha,Delivery was too late,2025-03-19,Internet Service,delivery too late,negative,-0.3,2025-03
4790,Divya,Very happy with the product,2025-11-17,Mobile App,very happy product,positive,1.0,2025-11
4791,Pooja,Very happy with the product,2025-05-24,Headphones,very happy product,positive,1.0,2025-05
4792,Anitha,Decent product,2025-05-06,Internet Service,decent product,positive,0.1666666666666666,2025-05
4793,Rahul,Very happy with the product,2025-11-03,Smart Watch,very happy product,positive,1.0,2025-11
4794,Suresh,Very happy with the product,2025-02-04,E-commerce,very happy product,positive,1.0,2025-02
4795,Sneha,"Amazing experience, highly recommend",2025-07-07,E-commerce,amazing experience highly recommend,positive,0.38,2025-07
4796,Sneha,Delivery was too late,2025-10-19,Internet Service,delivery too late,negative,-0.3,2025-10
4797,Priya,Okay for the price,2025-06-27,Laptop,okay price,positive,0.5,2025-06
4798,Suresh,Nothing special,2025-07-18,Laptop,nothing special,positive,0.3571428571428571,2025-07
4799,Karthik,Worst product ever,2025-05-18,Smart Watch,worst product ever,negative,-1.0,2025-05
4800,Priya,"Amazing experience, highly recommend",2025-07-14,Headphones,amazing experience highly recommend,positive,0.38,2025-07
4801,Pooja,Delivery was too late,2025-01-23,Mobile,delivery too late,negative,-0.3,2025-01
4802,Anitha,Acceptable performance,2025-02-01,Mobile App,acceptable performance,neutral,0.0,2025-02
4803,Anitha,Very bad experience and disappointed,2025-07-12,Mobile App,very bad experience disappointed,negative,-0.8299999999999998,2025-07
4804,Priya,"Amazing experience, highly recommend",2025-06-28,Banking App,amazing experience highly recommend,positive,0.38,2025-06
4805,Divya,Average experience,2025-06-22,Smart Watch,average experience,negative,-0.15,2025-06
4806,Anitha,Decent product,2025-02-01,Internet Service,decent product,positive,0.1666666666666666,2025-02
4807,Karthik,Worst product ever,2025-11-23,Mobile,worst product ever,negative,-1.0,2025-11
4808,Pooja,Worst product ever,2025-07-30,Internet Service,worst product ever,negative,-1.0,2025-07
4809,Pooja,Nothing special,2025-01-22,Mobile,nothing special,positive,0.3571428571428571,2025-01
4810,Priya,Support team was very helpful,2025-05-18,Laptop,support team very helpful,positive,0.2,2025-05
4811,Karthik,Okay for the price,2025-09-02,Smart Watch,okay price,positive,0.5,2025-09
4812,Anitha,Nothing special,2025-05-05,Internet Service,nothing special,positive,0.3571428571428571,2025-05
4813,Suresh,Acceptable performance,2025-10-16,Smart Watch,acceptable performance,neutral,0.0,2025-10
4814,Arun,Customer support did not respond,2025-07-19,Banking App,customer support did respond,neutral,0.0,2025-07
4815,Pooja,Very bad experience and disappointed,2025-01-10,Mobile App,very bad experience disappointed,negative,-0.8299999999999998,2025-01
